,parcelid,aircon,num_bathroom,num_bedroom,quality,num_bathroom_calc,area_total_calc,area_live_finished,fips,num_bath,num_garage,area_garage,heating,latitude,longitude,area_lot,num_pool,pooltypeid7,zoning_landuse_county,zoning_landuse,zoning_property,rawcensustractandblock,region_city,region_county,region_neighbor,region_zip,num_room,num_unit,build_year,tax_building,tax_total,tax_year,tax_land,tax_property,censustractandblock,logerror,transactiondate
362,11215519,1.0,2.0,3.0,4.0,2.0,1672.0,1672.0,6037,2.0,,,2.0,34567650,-118020550,7028.0,,,0100,261,PDA21*,60379107.051009,40227.0,3101,,97330.0,0.0,1.0,1991.0,145718.0,182146.0,2015,36428.0,3112.27,60379107051009.0,-0.048100000000000004,2016-08-01
363,11215519,1.0,2.0,3.0,8.0,2.0,1672.0,1672.0,6037,2.0,,,2.0,34567650,-118020550,7028.0,,,100,261,PDA21*,60379107.05,40227.0,3101,,97330.0,0.0,1.0,1991.0,147940.0,184923.0,2016,36983.0,3112.27,60379100000000.0,-0.048100000000000004,2016-08-01
364,11227525,1.0,2.0,3.0,7.0,2.0,1134.0,1134.0,6037,2.0,,,2.0,34549676,-117970999,102703.0,,,0100,261,LCA110000*,60379100.021255,29189.0,3101,,97323.0,0.0,1.0,1988.0,102461.0,128075.0,2015,25614.0,1752.72,60379100021255.0,-0.0239250932,2017-09-01
365,11227525,1.0,2.0,3.0,6.0,2.0,1134.0,1134.0,6037,2.0,,,2.0,34549676,-117970999,102703.0,,,100,261,LCA110000*,60379100.02,29189.0,3101,,97323.0,0.0,1.0,1988.0,104023.0,130027.0,2016,26004.0,1752.72,60379100000000.0,-0.0239250932,2017-09-01
366,11238129,,1.0,1.0,7.0,1.0,486.0,486.0,6037,1.0,,,,34512311,-118088099,348514.0,,,0100,261,LCA11*,60379108.121027,40227.0,3101,,97328.0,0.0,1.0,1938.0,72112.0,230780.0,2015,158668.0,3039.08,60379108121027.0,-0.0095483379,2017-06-09
367,11238129,,1.0,1.0,3.0,1.0,486.0,486.0,6037,1.0,,,,34512311,-118088099,348514.0,,,100,261,LCA11*,60379108.12,40227.0,3101,,97328.0,0.0,1.0,1938.0,73211.0,234298.0,2016,161087.0,3039.08,60379100000000.0,-0.0095483379,2017-06-09
368,11243849,,2.0,2.0,7.0,2.0,1524.0,1524.0,6037,2.0,,,7.0,34474226,-117908098,121786.0,,,0100,261,LCRA1*,60379110.013025,29189.0,3101,,97331.0,0.0,1.0,1990.0,144562.0,184204.0,2015,39642.0,2134.16,60379110013025.0,0.4536,2016-06-22
369,11243849,,2.0,2.0,6.0,2.0,1524.0,1524.0,6037,2.0,,,7.0,34474226,-117908098,121786.0,,,100,261,LCRA1*,60379110.01,29189.0,3101,,97331.0,0.0,1.0,1990.0,146766.0,187012.0,2016,40246.0,2134.16,60379100000000.0,0.4536,2016-06-22
370,11244103,,2.0,3.0,4.0,2.0,1624.0,1624.0,6037,2.0,,,,34429630,-117870373,282822.0,,,0700,263,LCA11*,60379110.013129,25621.0,3101,,97331.0,0.0,1.0,1990.0,121300.0,184900.0,2015,63600.0,2571.18,60379110013129.0,0.0149,2016-09-16
371,11244103,,2.0,3.0,7.0,2.0,1624.0,1624.0,6037,2.0,,,,34429630,-117870373,282822.0,,,700,263,LCA11*,60379110.01,25621.0,3101,,97331.0,0.0,1.0,1990.0,153600.0,234200.0,2016,80600.0,2571.18,60379100000000.0,0.0149,2016-09-16
372,11260905,1.0,3.0,5.0,4.0,3.0,2839.0,2839.0,6037,3.0,,,2.0,34635978,-118226891,12092.0,,,0100,261,PDR110000D,60379103.011009,40227.0,3101,,97329.0,0.0,1.0,1988.0,208872.0,259775.0,2015,50903.0,4138.3,60379103011009.0,0.020800000000000003,2016-03-25
373,11260905,1.0,3.0,5.0,7.0,3.0,2839.0,2839.0,6037,3.0,,,2.0,34635978,-118226891,12092.0,,,100,261,PDR110000D,60379103.01,40227.0,3101,,97329.0,0.0,1.0,1988.0,212057.0,263736.0,2016,51679.0,4138.3,60379100000000.0,0.020800000000000003,2016-03-25
374,11267114,,1.0,3.0,7.0,1.0,936.0,936.0,6037,1.0,,,7.0,34664089,-118199524,6881.0,,,0100,261,LRR17000*,60379010.103012,5534.0,3101,,97319.0,0.0,1.0,1970.0,74228.0,110856.0,2015,36628.0,2010.28,60379010103012.0,-0.0109283847,2017-01-26
375,11267114,,1.0,3.0,4.0,1.0,936.0,936.0,6037,1.0,,,7.0,34664089,-118199524,6881.0,,,100,261,LRR17000*,60379010.1,5534.0,3101,,97319.0,0.0,1.0,1970.0,75359.0,112545.0,2016,37186.0,2010.28,60379000000000.0,-0.0109283847,2017-01-26
376,11275501,1.0,2.0,3.0,7.0,2.0,1446.0,1446.0,6037,2.0,,,2.0,34706330,-118156520,7249.0,,,0100,261,LRRA6000*,60379008.034016006,5534.0,3101,,97317.0,0.0,1.0,1985.0,120471.0,153593.0,2015,33122.0,2632.25,60379008034016.0,0.006955297,2017-08-10
377,11275501,1.0,2.0,3.0,6.0,2.0,1446.0,1446.0,6037,2.0,,,2.0,34706330,-118156520,7249.0,,,100,261,LRRA6000*,60379008.03,5534.0,3101,,97317.0,0.0,1.0,1985.0,122308.0,155935.0,2016,33627.0,2632.25,60379000000000.0,0.006955297,2017-08-10
378,11280892,,2.0,3.0,7.0,2.0,1014.0,1014.0,6037,2.0,,,7.0,34687627,-118170029,6504.0,,,0100,261,LRRA7000*,60379010.093001,5534.0,3101,,97319.0,0.0,1.0,1957.0,73032.0,91288.0,2015,18256.0,1872.34,60379010093001.0,0.0354,2016-07-19
379,11280892,,2.0,3.0,4.0,2.0,1014.0,1014.0,6037,2.0,,,7.0,34687627,-118170029,6504.0,,,100,261,LRRA7000*,60379010.09,5534.0,3101,,97319.0,0.0,1.0,1957.0,74145.0,92679.0,2016,18534.0,1872.34,60379000000000.0,0.0354,2016-07-19
380,11288309,1.0,2.0,4.0,7.0,2.0,1389.0,1389.0,6037,2.0,,,2.0,34717068,-118144545,5648.0,,,0100,261,LRRA1OOOO-,60379008.042004,5534.0,3101,,97317.0,0.0,1.0,1989.0,87787.0,109733.0,2015,21946.0,2238.06,60379008042004.0,0.0236213584,2017-01-23
381,11288309,1.0,2.0,4.0,6.0,2.0,1389.0,1389.0,6037,2.0,,,2.0,34717068,-118144545,5648.0,,,100,261,LRRA1OOOO-,60379008.04,5534.0,3101,,97317.0,0.0,1.0,1989.0,89125.0,111405.0,2016,22280.0,2238.06,60379000000000.0,0.0236213584,2017-01-23
382,11298368,1.0,2.0,3.0,7.0,2.0,1502.0,1502.0,6037,2.0,,,2.0,34678761,-118107555,6732.0,,,0100,261,LRR6000*,60379005.052003,5534.0,3101,,97318.0,0.0,1.0,1987.0,82860.0,103571.0,2015,20711.0,2037.28,60379005052003.0,-0.0367,2016-04-07
383,11298368,1.0,2.0,3.0,7.0,2.0,1502.0,1502.0,6037,2.0,,,2.0,34678761,-118107555,6732.0,,,0100,261,LRR6000*,60379005.052003,5534.0,3101,,97318.0,0.0,1.0,1987.0,82860.0,103571.0,2015,20711.0,2037.28,60379005052003.0,-0.0133192872,2017-05-01
384,11298368,1.0,2.0,3.0,6.0,2.0,1502.0,1502.0,6037,2.0,,,2.0,34678761,-118107555,6732.0,,,100,261,LRR6000*,60379005.05,5534.0,3101,,97318.0,0.0,1.0,1987.0,84123.0,105149.0,2016,21026.0,2037.28,60379000000000.0,-0.0367,2016-04-07
385,11298368,1.0,2.0,3.0,6.0,2.0,1502.0,1502.0,6037,2.0,,,2.0,34678761,-118107555,6732.0,,,100,261,LRR6000*,60379005.05,5534.0,3101,,97318.0,0.0,1.0,1987.0,84123.0,105149.0,2016,21026.0,2037.28,60379000000000.0,-0.0133192872,2017-05-01
386,11320465,1.0,3.0,4.0,4.0,3.0,3054.0,3054.0,6037,3.0,,,2.0,34642956,-118258903,12783.0,1.0,1.0,0101,261,PDRI-13000,60379012.131008,40227.0,3101,,97329.0,0.0,1.0,1994.0,247311.0,309138.0,2015,61827.0,4884.05,60379012131008.0,0.0072107366,2017-02-22
387,11320465,1.0,3.0,4.0,8.0,3.0,3054.0,3054.0,6037,3.0,,,2.0,34642956,-118258903,12783.0,1.0,1.0,101,261,PDRI-13000,60379012.13,40227.0,3101,,97329.0,0.0,1.0,1994.0,251082.0,313851.0,2016,62769.0,4884.05,60379000000000.0,0.0072107366,2017-02-22
388,11323134,,2.0,2.0,7.0,2.0,1619.0,1619.0,6037,2.0,,,2.0,34620020,-118282609,111564.0,,,0100,261,LCA22*,60379012.131046,40227.0,3101,,97329.0,0.0,1.0,1983.0,99024.0,121618.0,2015,22594.0,4206.15,60379012131046.0,-0.012621943,2017-05-11
389,11323134,,2.0,2.0,6.0,2.0,1619.0,1619.0,6037,2.0,,,2.0,34620020,-118282609,111564.0,,,100,261,LCA22*,60379012.13,40227.0,3101,,97329.0,0.0,1.0,1983.0,255000.0,340000.0,2016,85000.0,4206.15,60379000000000.0,-0.012621943,2017-05-11
390,11330895,1.0,4.0,4.0,1.0,4.0,3925.0,3925.0,6037,4.0,,,2.0,34503399,-118191445,217743.0,,,0100,261,LCA21*,60379108.041041,16677.0,3101,,97298.0,0.0,1.0,1997.0,406000.0,629000.0,2015,223000.0,6834.12,60379108041041.0,0.0862,2016-01-29
391,11330895,1.0,4.0,4.0,9.0,4.0,3925.0,3925.0,6037,4.0,,,2.0,34503399,-118191445,217743.0,,,100,261,LCA21*,60379108.04,16677.0,3101,,97298.0,0.0,1.0,1997.0,420700.0,561000.0,2016,140300.0,6834.12,60379100000000.0,0.0862,2016-01-29
392,11331030,1.0,4.0,4.0,7.0,4.0,3030.0,3030.0,6037,4.0,,,2.0,34503021,-118169315,444403.0,,,0100,261,LCA210*,60379108.041021,16677.0,3101,,97298.0,0.0,1.0,1984.0,266953.0,321446.0,2015,54493.0,3907.01,60379108041021.0,-0.020200000000000003,2016-03-16
393,11331030,1.0,4.0,4.0,6.0,4.0,3030.0,3030.0,6037,4.0,,,2.0,34503021,-118169315,444403.0,,,100,261,LCA210*,60379108.04,16677.0,3101,,97298.0,0.0,1.0,1984.0,271024.0,326348.0,2016,55324.0,3907.01,60379100000000.0,-0.020200000000000003,2016-03-16
394,11387410,,2.0,3.0,7.0,2.0,1300.0,1300.0,6037,2.0,,,7.0,34668424,-118031757,111706.0,,,0100,261,LCA11*,60379002.011223,5534.0,3101,,97318.0,0.0,1.0,1959.0,126932.0,170198.0,2015,43266.0,2180.71,60379002011223.0,0.1222903807,2017-05-25
395,11387410,,2.0,3.0,6.0,2.0,1300.0,1300.0,6037,2.0,,,7.0,34668424,-118031757,111706.0,,,100,261,LCA11*,60379002.01,5534.0,3101,,97318.0,0.0,1.0,1959.0,128867.0,172792.0,2016,43925.0,2180.71,60379000000000.0,0.1222903807,2017-05-25
396,11398906,,2.0,2.0,7.0,2.0,760.0,760.0,6037,2.0,,,7.0,33975495,-118344547,5995.0,,,0100,261,INR2YY,60376009.12200601,45888.0,3101,,96134.0,0.0,1.0,1925.0,66964.0,174110.0,2015,107146.0,2611.59,60376009122006.0,0.7957000000000001,2016-05-06
397,11398906,,2.0,2.0,5.0,2.0,760.0,760.0,6037,2.0,,,7.0,33975495,-118344547,5995.0,,,100,261,INR2YY,60376009.12,45888.0,3101,,96134.0,0.0,1.0,1925.0,67985.0,176764.0,2016,108779.0,2611.59,60376000000000.0,0.7957000000000001,2016-05-06
398,11405833,,2.0,4.0,,2.0,1546.0,,6037,2.0,,,,33955472,-118359713,6244.0,,,0200,246,INR2YY,60376012.12200501,45888.0,3101,,96133.0,0.0,2.0,1923.0,63959.0,287819.0,2015,223860.0,4201.94,60376012122005.0,-0.0224357167,2017-03-06
399,11405833,,2.0,4.0,,2.0,1546.0,,6037,2.0,,,7.0,33955472,-118359713,6244.0,,,200,246,INR2YY,60376012.12,45888.0,3101,,96133.0,0.0,2.0,1923.0,64934.0,292207.0,2016,227273.0,4201.94,60376000000000.0,-0.0224357167,2017-03-06
400,11409970,,3.0,5.0,4.0,3.0,2628.0,2628.0,6037,3.0,,,7.0,33958843,-118323730,6743.0,,,0100,261,INR1YY,60376007.041032,45888.0,3101,,96137.0,0.0,1.0,1936.0,80861.0,250742.0,2015,169881.0,3626.89,60376007041032.0,-0.030500000000000003,2016-08-26
401,11409970,,3.0,5.0,8.0,3.0,2628.0,2628.0,6037,3.0,,,7.0,33958843,-118323730,6743.0,,,100,261,INR1YY,60376007.04,45888.0,3101,,96137.0,0.0,1.0,1936.0,82094.0,254565.0,2016,172471.0,3626.89,60376000000000.0,-0.030500000000000003,2016-08-26
402,11409993,,2.0,4.0,7.0,2.0,1587.0,1587.0,6037,2.0,,,7.0,33958979,-118322643,6750.0,,,0100,261,INR1YY,60376007.04101899,45888.0,3101,,96137.0,0.0,1.0,1941.0,34449.0,54616.0,2015,20167.0,1020.31,60376007041019.0,0.08070000000000001,2016-09-23
403,11409993,,2.0,4.0,6.0,2.0,1587.0,1587.0,6037,2.0,,,7.0,33958979,-118322643,6750.0,,,100,261,INR1YY,60376007.04,45888.0,3101,,96137.0,0.0,1.0,1941.0,34974.0,55448.0,2016,20474.0,1020.31,60376000000000.0,0.08070000000000001,2016-09-23
404,11411621,,2.0,3.0,7.0,2.0,1415.0,1415.0,6037,2.0,,,2.0,33933789,-118319802,5400.0,1.0,1.0,0101,261,INR1YY,60376005.012003005,45888.0,3101,,96135.0,0.0,1.0,1953.0,65000.0,324000.0,2015,259000.0,5884.17,60376005012003.0,-0.1891781106,2017-04-07
405,11411621,,2.0,3.0,6.0,2.0,1415.0,1415.0,6037,2.0,,,2.0,33933789,-118319802,5400.0,1.0,1.0,101,261,INR1YY,60376005.01,45888.0,3101,,96135.0,0.0,1.0,1953.0,152287.0,426404.0,2016,274117.0,5884.17,60376000000000.0,-0.1891781106,2017-04-07
406,11428477,,2.0,3.0,7.0,2.0,1515.0,1515.0,6037,2.0,,,2.0,33908939,-118323973,5472.0,,,0100,261,GAR1,60376026.001,45398.0,3101,,96106.0,0.0,1.0,1957.0,70404.0,339247.0,2015,268843.0,5415.49,60376026001000.0,0.016900000000000002,2016-08-29
407,11428477,,2.0,3.0,6.0,2.0,1515.0,1515.0,6037,2.0,,,2.0,33908939,-118323973,5472.0,,,100,261,GAR1,60376026.0,45398.0,3101,,96106.0,0.0,1.0,1957.0,135000.0,435000.0,2016,300000.0,5415.49,60376000000000.0,0.016900000000000002,2016-08-29
408,11434852,,4.0,5.0,7.0,4.0,2114.0,,6037,4.0,,,,33894359,-118326698,6000.0,,,0200,246,LCR2*,60376037.021001,113412.0,3101,,96106.0,0.0,1.0,1944.0,187542.0,340551.0,2015,153009.0,4668.86,60376037021001.0,-0.037700000000000004,2016-05-20
409,11434852,,4.0,5.0,6.0,4.0,2114.0,,6037,4.0,,,,33894359,-118326698,6000.0,,,200,246,LCR2*,60376037.02,113412.0,3101,,96106.0,0.0,,1944.0,190402.0,345744.0,2016,155342.0,4668.86,60376000000000.0,-0.037700000000000004,2016-05-20
410,11456064,,2.0,2.0,4.0,2.0,1183.0,1183.0,6037,2.0,,,2.0,33967200,-118384000,14854.0,,,010E,266,LARD1.5,60372760.00400899,12447.0,3101,7877.0,96026.0,0.0,1.0,1980.0,253952.0,321450.0,2015,67498.0,3922.36,60372760004009.0,0.008,2016-08-12
411,11456064,,2.0,2.0,7.0,2.0,1183.0,1183.0,6037,2.0,,,2.0,33967200,-118384000,14854.0,,,010E,266,LARD1.5,60372760.0,12447.0,3101,7877.0,96026.0,0.0,1.0,1980.0,257824.0,326351.0,2016,68527.0,3922.36,60372800000000.0,0.008,2016-08-12
412,11457330,,2.0,3.0,7.0,2.0,1598.0,1598.0,6037,2.0,,,7.0,33963768,-118388835,7012.0,1.0,1.0,0101,261,LAR1,60372760.00501,12447.0,3101,7877.0,96026.0,0.0,1.0,1948.0,52810.0,109292.0,2015,56482.0,1459.25,60372760005010.0,0.027600000000000003,2016-08-22
413,11457330,,2.0,3.0,6.0,2.0,1598.0,1598.0,6037,2.0,,,7.0,33963768,-118388835,7012.0,1.0,1.0,101,261,LAR1,60372760.01,12447.0,3101,7877.0,96026.0,0.0,1.0,1948.0,53615.0,110958.0,2016,57343.0,1459.25,60372800000000.0,0.027600000000000003,2016-08-22
414,11457353,,1.0,2.0,7.0,1.0,1246.0,1246.0,6037,1.0,,,7.0,33964316,-118389303,5998.0,,,0104,261,LAR1,60372760.005002,12447.0,3101,7877.0,96026.0,0.0,1.0,1943.0,92326.0,461652.0,2015,369326.0,5715.07,60372760005002.0,-0.0266735097,2017-09-06
415,11457353,,1.0,2.0,4.0,1.0,1246.0,1246.0,6037,1.0,,,7.0,33964316,-118389303,5998.0,1.0,1.0,104,261,LAR1,60372760.01,12447.0,3101,7877.0,96026.0,0.0,1.0,1943.0,93733.0,468691.0,2016,374958.0,5715.07,60372800000000.0,-0.0266735097,2017-09-06
416,11457850,,2.0,3.0,7.0,2.0,1412.0,1412.0,6037,2.0,,,7.0,33962085,-118393253,6000.0,,,0100,261,LAR1,60372760.003014,12447.0,3101,7877.0,96026.0,0.0,1.0,1941.0,38119.0,91748.0,2015,53629.0,1246.18,60372760003014.0,0.054232621,2017-01-11
417,11457850,,2.0,3.0,6.0,2.0,1412.0,1412.0,6037,2.0,,,7.0,33962085,-118393253,6000.0,,,100,261,LAR1,60372760.0,12447.0,3101,7877.0,96026.0,0.0,1.0,1941.0,38700.0,93146.0,2016,54446.0,1246.18,60372800000000.0,0.054232621,2017-01-11
418,11465632,,2.0,2.0,4.0,2.0,1268.0,1268.0,6037,2.0,,,2.0,33954200,-118438000,201933.0,,,010C,266,LAR3,60372766.032001,12447.0,3101,276514.0,96129.0,0.0,1.0,1981.0,163737.0,272889.0,2015,109152.0,3332.28,60372766032001.0,-0.002,2016-03-24
419,11465632,,2.0,2.0,7.0,2.0,1268.0,1268.0,6037,2.0,,,2.0,33954200,-118438000,201933.0,,,010C,266,LAR3,60372766.03,12447.0,3101,276514.0,96129.0,0.0,1.0,1981.0,166233.0,277049.0,2016,110816.0,3332.28,60372800000000.0,-0.002,2016-03-24
420,11466596,1.0,2.0,1.0,4.0,2.0,855.0,855.0,6037,2.0,,,2.0,33958100,-118438000,62904.0,,,010C,266,LAR3,60372766.031001,12447.0,3101,276514.0,96129.0,0.0,1.0,1984.0,120000.0,421000.0,2015,301000.0,5711.55,60372766031001.0,0.0152947332,2017-06-06
421,11466596,1.0,2.0,1.0,7.0,2.0,855.0,855.0,6037,2.0,,,2.0,33958100,-118438000,62904.0,,,010C,266,LAR3,60372766.03,12447.0,3101,276514.0,96129.0,0.0,1.0,1984.0,137000.0,479000.0,2016,342000.0,5711.55,60372800000000.0,0.0152947332,2017-06-06
422,11467772,,2.0,3.0,4.0,2.0,1228.0,1228.0,6037,2.0,,,2.0,33957700,-118432000,311644.0,1.0,1.0,010E,266,LAR3,60372766.042001,12447.0,3101,276514.0,96129.0,0.0,1.0,1971.0,162404.0,329098.0,2015,166694.0,5451.19,60372766042001.0,0.09222314,2017-08-25
423,11467772,,2.0,3.0,8.0,2.0,1228.0,1228.0,6037,2.0,,,2.0,33957700,-118432000,311644.0,1.0,1.0,010E,266,LAR3,60372766.04,12447.0,3101,276514.0,96129.0,0.0,1.0,1971.0,104469.0,449247.0,2016,344778.0,5451.19,60372800000000.0,0.09222314,2017-08-25
424,11471947,,1.0,2.0,7.0,1.0,888.0,888.0,6037,1.0,,,2.0,33930300,-118427000,87454.0,,,010E,266,ESR3,60376201.01300301,55753.0,3101,,96103.0,0.0,1.0,1966.0,158813.0,302257.0,2015,143444.0,3476.79,60376201013003.0,-0.0088381773,2017-01-30
425,11471947,,1.0,2.0,6.0,1.0,888.0,888.0,6037,1.0,,,2.0,33930300,-118427000,87454.0,,,010E,266,ESR3,60376201.01,55753.0,3101,,96103.0,0.0,1.0,1966.0,161234.0,306865.0,2016,145631.0,3476.79,60376200000000.0,-0.0088381773,2017-01-30
426,11474221,,2.0,3.0,4.0,2.0,1360.0,1360.0,6037,2.0,,,2.0,33983400,-118384000,26467.0,1.0,1.0,010C,266,CCR3*,60377030.012035,51617.0,3101,,96095.0,0.0,1.0,1967.0,158300.0,458990.0,2015,300690.0,5554.09,60377030012035.0,-0.037700000000000004,2016-06-07
427,11474221,,2.0,3.0,7.0,2.0,1360.0,1360.0,6037,2.0,,,2.0,33983400,-118384000,26467.0,1.0,1.0,010C,266,CCR3*,60377030.01,51617.0,3101,,96095.0,0.0,1.0,1967.0,160714.0,465989.0,2016,305275.0,5554.09,60377000000000.0,-0.037700000000000004,2016-06-07
428,11476413,,1.0,2.0,7.0,1.0,1480.0,1480.0,6037,1.0,,,7.0,33924627,-118418834,8064.0,,,0100,261,ESR2YY,60376201.012016006,55753.0,3101,,96103.0,0.0,1.0,1932.0,150148.0,750744.0,2015,600596.0,8486.24,60376201012016.0,0.0392,2016-08-19
429,11476413,,1.0,2.0,6.0,1.0,1480.0,1480.0,6037,1.0,,,7.0,33924627,-118418834,8064.0,,,100,261,ESR2YY,60376201.01,55753.0,3101,,96103.0,0.0,1.0,1932.0,152437.0,762192.0,2016,609755.0,8486.24,60376200000000.0,0.0392,2016-08-19
430,11481039,,2.0,4.0,7.0,2.0,1322.0,1322.0,6037,2.0,,,7.0,33922076,-118376756,5071.0,,,0100,261,LCR1YY,60376022.004026,42150.0,3101,,96107.0,0.0,1.0,1950.0,235400.0,638000.0,2015,402600.0,8252.75,60376022004026.0,0.0167379023,2017-08-30
431,11481039,,2.0,4.0,6.0,2.0,1322.0,1322.0,6037,2.0,,,7.0,33922076,-118376756,5071.0,,,100,261,LCR1YY,60376022.0,42150.0,3101,,96107.0,0.0,1.0,1950.0,235400.0,638000.0,2016,402600.0,8252.75,60376000000000.0,0.0167379023,2017-08-30
432,11484775,,2.0,2.0,7.0,2.0,1414.0,,6037,2.0,,,,33903035,-118362505,8701.0,,,0200,246,LCR1YY,60376023.014022,42150.0,3101,,96107.0,0.0,2.0,,69839.0,232276.0,2015,162437.0,3359.85,60376023014022.0,-0.0113033323,2017-09-19
433,11484775,,2.0,2.0,5.0,2.0,1414.0,,6037,2.0,,,,33903035,-118362505,8701.0,,,200,246,LCR1YY,60376023.01,42150.0,3101,,96107.0,0.0,2.0,,70904.0,235818.0,2016,164914.0,3359.85,60376000000000.0,-0.0113033323,2017-09-19
434,11496374,,2.0,4.0,7.0,2.0,1330.0,1330.0,6037,2.0,,,2.0,33870986,-118388140,2496.0,,,0100,261,RBR-1A,60376207.01400401,33612.0,3101,,96124.0,0.0,1.0,1962.0,31796.0,64813.0,2015,33017.0,1340.84,60376207014004.0,-0.005,2016-05-10
435,11496374,,2.0,4.0,6.0,2.0,1330.0,1330.0,6037,2.0,,,2.0,33870986,-118388140,2496.0,,,100,261,RBR-1A,60376207.01,33612.0,3101,,96124.0,0.0,1.0,1962.0,32280.0,65800.0,2016,33520.0,1340.84,60376200000000.0,-0.005,2016-05-10
436,11500018,,4.0,5.0,10.0,4.0,3692.0,3692.0,6037,4.0,,,2.0,33886747,-118390445,4916.0,,,0100,261,MNRS,60376208.004002005,19177.0,3101,,96117.0,0.0,1.0,2000.0,720781.0,1643265.0,2015,922484.0,18560.28,60376208004002.0,0.0392,2016-03-04
437,11500018,,4.0,5.0,10.0,4.0,3692.0,3692.0,6037,4.0,,,2.0,33886747,-118390445,4916.0,,,100,261,MNRS,60376208.0,19177.0,3101,,96117.0,0.0,1.0,2000.0,731772.0,1668323.0,2016,936551.0,18560.28,60376200000000.0,0.0392,2016-03-04
438,11502890,,1.0,2.0,7.0,1.0,875.0,875.0,6037,1.0,,,7.0,33890843,-118395781,4480.0,,,0100,261,MNRS,60376203.032,19177.0,3101,,96117.0,0.0,1.0,1948.0,32603.0,423925.0,2015,391322.0,4970.78,60376203032000.0,0.1655,2016-05-25
439,11502890,,1.0,2.0,4.0,1.0,875.0,875.0,6037,1.0,,,7.0,33890843,-118395781,4480.0,,,100,261,MNRS,60376203.03,19177.0,3101,,96117.0,0.0,1.0,1948.0,33100.0,430389.0,2016,397289.0,4970.78,60376200000000.0,0.1655,2016-05-25
440,11504941,,4.0,4.0,10.0,4.0,3101.0,3101.0,6037,4.0,,,2.0,33895910,-118403692,4328.0,,,0100,261,MNRS,60376203.01201701,19177.0,3101,,96117.0,0.0,1.0,2003.0,645918.0,1054087.0,2015,408169.0,11987.72,60376203012017.0,0.013521186900000001,2017-05-17
441,11504941,,4.0,4.0,10.0,4.0,3101.0,3101.0,6037,4.0,,,2.0,33895910,-118403692,4328.0,,,100,261,MNRS,60376203.01,19177.0,3101,,96117.0,0.0,1.0,2003.0,655768.0,1070161.0,2016,414393.0,11987.72,60376200000000.0,0.013521186900000001,2017-05-17
442,11506291,,3.0,3.0,4.0,3.0,1829.0,1829.0,6037,3.0,,,2.0,33896900,-118417000,2696.0,,,010C,266,MNRH,60376203.057011,19177.0,3101,,96117.0,0.0,1.0,1991.0,40368.0,156810.0,2015,116442.0,1905.91,60376203057011.0,-0.77,2016-02-08
443,11506291,,3.0,3.0,7.0,3.0,1829.0,1829.0,6037,3.0,,,2.0,33896900,-118417000,2696.0,,,010C,266,MNRH,60376203.06,19177.0,3101,,96117.0,0.0,1.0,1991.0,40983.0,159200.0,2016,118217.0,1905.91,60376200000000.0,-0.77,2016-02-08
444,11508164,,4.0,4.0,10.0,4.0,2778.0,2778.0,6037,4.0,,,2.0,33882364,-118405206,2696.0,,,0100,261,MNRS,60376209.044024,19177.0,3101,,96117.0,0.0,1.0,1981.0,328193.0,683381.0,2015,355188.0,7848.71,60376209044024.0,0.124,2016-11-16
445,11508164,,4.0,4.0,11.0,4.0,2778.0,2778.0,6037,4.0,,,2.0,33882364,-118405206,2696.0,,,100,261,MNRS,60376209.04,19177.0,3101,,96117.0,0.0,1.0,1981.0,333197.0,693801.0,2016,360604.0,7848.71,60376200000000.0,0.124,2016-11-16
446,11514334,,3.0,4.0,7.0,3.0,1848.0,1848.0,6037,3.0,,,7.0,33860952,-118392993,3076.0,,,0100,261,HBR2YY,60376211.041007,29712.0,3101,,96109.0,0.0,1.0,1948.0,216479.0,503985.0,2015,287506.0,5674.16,60376211041007.0,0.0192389923,2017-04-28
447,11514334,,3.0,4.0,6.0,3.0,1848.0,1848.0,6037,3.0,,,7.0,33860952,-118392993,3076.0,,,100,261,HBR2YY,60376211.04,29712.0,3101,,96109.0,0.0,1.0,1948.0,219780.0,511670.0,2016,291890.0,5674.16,60376200000000.0,0.0192389923,2017-04-28
448,11518272,,2.0,4.0,4.0,2.0,1630.0,1630.0,6037,2.0,,,7.0,34019900,-118374000,74430.0,,,010E,266,LARD2,60372360.004002005,12447.0,3101,268097.0,95997.0,0.0,1.0,1949.0,118248.0,392017.0,2015,273769.0,4806.49,60372360004002.0,-0.0407221851,2017-03-29
449,11518272,,2.0,4.0,8.0,2.0,1630.0,1630.0,6037,2.0,,,7.0,34019900,-118374000,74430.0,,,010E,266,LARD2,60372360.0,12447.0,3101,268097.0,95997.0,0.0,1.0,1949.0,120051.0,397994.0,2016,277943.0,4806.49,60372400000000.0,-0.0407221851,2017-03-29
450,11520769,,1.0,2.0,7.0,1.0,960.0,960.0,6037,1.0,,,7.0,34015573,-118408084,4554.0,,,0100,261,CCR4*,60377028.013005,51617.0,3101,,96097.0,0.0,1.0,1947.0,141777.0,708885.0,2015,567108.0,8700.72,60377028013005.0,-0.0376545256,2017-03-01
451,11520769,,1.0,2.0,4.0,1.0,960.0,960.0,6037,1.0,,,7.0,34015573,-118408084,4554.0,,,100,261,CCR4*,60377028.01,51617.0,3101,,96097.0,0.0,1.0,1947.0,143939.0,719695.0,2016,575756.0,8700.72,60377000000000.0,-0.0376545256,2017-03-01
